3,1,Y,Z,IYZZZZ,IZZZZZ
3,1,Z,I,IZZZZZ,IIIIII
3,1,Z,X,IZZZZZ,IXIIII
3,1,Z,Y,IZZZZZ,IYZZZZ
3,1,Z,Z,IZZZZZ,IZZZZZ
3,2,I,X,IIIIII,XIXIIX
3,2,I,Y,IIIIII,YZYZZY
3,2,I,Z,IIIIII,ZZZZZZ
3,2,X,I,XIXIIX,IIIIII
3,2,X,X,XIXIIX,XIXIIX
3,2,X,Y,XIXIIX,YZYZZY
3,2,X,Z,XIXIIX,ZZZZZZ
3,2,Y,I,YZYZZY,IIIIII
3,2,Y,X,YZYZZY,XIXIIX
3,2,Y,Y,YZYZZY,YZYZZY
3,2,Y,Z,YZYZZY,ZZZZZZ
3,2,Z,I,ZZZZZZ,IIIIII
3,2,Z,X,ZZZZZZ,XIXIIX
3,2,Z,Y,ZZZZZZ,YZYZZY
3,2,Z,Z,ZZZZZZ,ZZZZZZ
3,3,I,X,IIIIII,IIXXXX
3,3,I,Y,IIIIII,IZYYYX
3,3,I,Z,IIIIII,IZZZZI
3,3,X,I,IIXXXX,IIIIII
3,3,X,X,IIXXXX,IIXXXX
3,3,X,Y,IIXXXX,IZYYYX
3,3,X,Z,IIXXXX,IZZZZI
3,3,Y,I,IZYYYX,IIIIII
3,3,Y,X,IZYYYX,IIXXXX
3,3,Y,Y,IZYYYX,IZYYYX
3,3,Y,Z,IZYYYX,IZZZZI
3,3,Z,I,IZZZZI,IIIIII
3,3,Z,X,IZZZZI,IIXXXX
3,3,Z,Y,IZZZZI,IZYYYX
3,3,Z,Z,IZZZZI,IZZZZI
3,4,I,X,IIIIII,XXXXXX
3,4,I,Y,IIIIII,YYXXYX
3,4,I,Z,IIIIII,ZZIIZI
3,4,X,I,XXXXXX,IIIIII
3,4,X,X,XXXXXX,XXXXXX
3,4,X,Y,XXXXXX,YYXXYX
3,4,X,Z,XXXXXX,ZZIIZI
3,4,Y,I,YYXXYX,IIIIII
3,4,Y,X,YYXXYX,XXXXXX
3,4,Y,Y,YYXXYX,YYXXYX
3,4,Y,Z,YYXXYX,ZZIIZI
3,4,Z,I,ZZIIZI,IIIIII
3,4,Z,X,ZZIIZI,XXXXXX
3,4,Z,Y,ZZIIZI,YYXXYX
3,4,Z,Z,ZZIIZI,ZZIIZI
3,5,I,X,IIIIII,IXXXXX
3,5,I,Y,IIIIII,IXXXXY
3,5,I,Z,IIIIII,IIIIIZ
3,5,X,I,IXXXXX,IIIIII
3,5,X,X,IXXXXX,IXXXXX
3,5,X,Y,IXXXXX,IXXXXY
3,5,X,Z,IXXXXX,IIIIIZ
3,5,Y,I,IXXXXY,IIIIII
3,5,Y,X,IXXXXY,IXXXXX
3,5,Y,Y,IXXXXY,IXXXXY
3,5,Y,Z,IXXXXY,IIIIIZ
3,5,Z,I,IIIIIZ,IIIIII
3,5,Z,X,IIIIIZ,IXXXXX
3,5,Z,Y,IIIIIZ,IXXXXY
3,5,Z,Z,IIIIIZ,IIIIIZ
4,0,I,X,IIIIII,XXXXII
4,0,I,Y,IIIIII,XXXYZZ
4,0,I,Z,IIIIII,IIIZZZ
4,0,X,I,XXXXII,IIIIII
4,0,X,X,XXXXII,XXXXII
4,0,X,Y,XXXXII,XXXYZZ
4,0,X,Z,XXXXII,IIIZZZ
4,0,Y,I,XXXYZZ,IIIIII
4,0,Y,X,XXXYZZ,XXXXII
4,0,Y,Y,XXXYZZ,XXXYZZ
4,0,Y,Z,XXXYZZ,IIIZZZ
4,0,Z,I,IIIZZZ,IIIIII
4,0,Z,X,IIIZZZ,XXXXII
4,0,Z,Y,IIIZZZ,XXXYZZ
4,0,Z,Z,IIIZZZ,IIIZZZ
4,1,I,X,IIIIII,XXXXXI
4,1,I,Y,IIIIII,XXXYXI
4,1,I,Z,IIIIII,IIIZII
4,1,X,I,XXXXXI,IIIIII
4,1,X,X,XXXXXI,XXXXXI
4,1,X,Y,XXXXXI,XXXYXI
4,1,X,Z,XXXXXI,IIIZII
4,1,Y,I,XXXYXI,IIIIII
4,1,Y,X,XXXYXI,XXXXXI
4,1,Y,Y,XXXYXI,XXXYXI
4,1,Y,Z,XXXYXI,IIIZII
4,1,Z,I,IIIZII,IIIIII
4,1,Z,X,IIIZII,XXXXXI
4,1,Z,Y,IIIZII,XXXYXI
4,1,Z,Z,IIIZII,IIIZII
4,2,I,X,IIIIII,IXXIXX
4,2,I,Y,IIIIII,IYXIXX
4,2,I,Z,IIIIII,IZIIII
4,2,X,I,IXXIXX,IIIIII
4,2,X,X,IXXIXX,IXXIXX
4,2,X,Y,IXXIXX,IYXIXX
4,2,X,Z,IXXIXX,IZIIII
4,2,Y,I,IYXIXX,IIIIII
4,2,Y,X,IYXIXX,IXXIXX
4,2,Y,Y,IYXIXX,IYXIXX
4,2,Y,Z,IYXIXX,IZIIII
4,2,Z,I,IZIIII,IIIIII
4,2,Z,X,IZIIII,IXXIXX
4,2,Z,Y,IZIIII,IYXIXX
4,2,Z,Z,IZIIII,IZIIII
4,3,I,X,IIIIII,IIXIXI
4,3,I,Y,IIIIII,ZZYIXZ
4,3,I,Z,IIIIII,ZZZIIZ
4,3,X,I,IIXIXI,IIIIII
4,3,X,X,IIXIXI,IIXIXI
4,3,X,Y,IIXIXI,ZZYIXZ
4,3,X,Z,IIXIXI,ZZZIIZ
4,3,Y,I,ZZYIXZ,IIIIII
4,3,Y,X,ZZYIXZ,IIXIXI
4,3,Y,Y,ZZYIXZ,ZZYIXZ
4,3,Y,Z,ZZYIXZ,ZZZIIZ
4,3,Z,I,ZZZIIZ,IIIIII
4,3,Z,X,ZZZIIZ,IIXIXI
4,3,Z,Y,ZZZIIZ,ZZYIXZ
4,3,Z,Z,ZZZIIZ,ZZZIIZ
4,4,I,X,IIIIII,XIIXXX
4,4,I,Y,IIIIII,XZIYYY
4,4,I,Z,IIIIII,IZIZZZ
4,4,X,I,XIIXXX,IIIIII
4,4,X,X,XIIXXX,XIIXXX
4,4,X,Y,XIIXXX,XZIYYY
4,4,X,Z,XIIXXX,IZIZZZ
4,4,Y,I,XZIYYY,IIIIII
4,4,Y,X,XZIYYY,XIIXXX
4,4,Y,Y,XZIYYY,XZIYYY
4,4,Y,Z,XZIYYY,IZIZZZ
4,4,Z,I,IZIZZZ,IIIIII
4,4,Z,X,IZIZZZ,XIIXXX
4,4,Z,Y,IZIZZZ,XZIYYY
4,4,Z,Z,IZIZZZ,IZIZZZ
4,5,I,X,IIIIII,XXIXII
4,5,I,Y,IIIIII,YYZYIZ
4,5,I,Z,IIIIII,ZZZZIZ
4,5,X,I,XXIXII,IIIIII
4,5,X,X,XXIXII,XXIXII
4,5,X,Y,XXIXII,YYZYIZ
4,5,X,Z,XXIXII,ZZZZIZ
4,5,Y,I,YYZYIZ,IIIIII
4,5,Y,X,YYZYIZ,XXIXII
4,5,Y,Y,YYZYIZ,YYZYIZ
4,5,Y,Z,YYZYIZ,ZZZZIZ
4,5,Z,I,ZZZZIZ,IIIIII
4,5,Z,X,ZZZZIZ,XXIXII
4,5,Z,Y,ZZZZIZ,YYZYIZ
4,5,Z,Z,ZZZZIZ,ZZZZIZ
5,0,I,X,IIIIII,IIIXIX
5,0,I,Y,IIIIII,IZZXIY
5,0,I,Z,IIIIII,IZZIIZ
5,0,X,I,IIIXIX,IIIIII
5,0,X,X,IIIXIX,IIIXIX
5,0,X,Y,IIIXIX,IZZXIY
5,0,X,Z,IIIXIX,IZZIIZ
5,0,Y,I,IZZXIY,IIIIII
5,0,Y,X,IZZXIY,IIIXIX
5,0,Y,Y,IZZXIY,IZZXIY
5,0,Y,Z,IZZXIY,IZZIIZ
5,0,Z,I,IZZIIZ,IIIIII
5,0,Z,X,IZZIIZ,IIIXIX
5,0,Z,Y,IZZIIZ,IZZXIY
5,0,Z,Z,IZZIIZ,IZZIIZ
5,1,I,X,IIIIII,IXXIII
5,1,I,Y,IIIIII,ZYXZZI
5,1,I,Z,IIIIII,ZZIZZI
5,1,X,I,IXXIII,IIIIII
5,1,X,X,IXXIII,IXXIII
5,1,X,Y,IXXIII,ZYXZZI
5,1,X,Z,IXXIII,ZZIZZI
5,1,Y,I,ZYXZZI,IIIIII
5,1,Y,X,ZYXZZI,IXXIII
5,1,Y,Y,ZYXZZI,ZYXZZI
5,1,Y,Z,ZYXZZI,ZZIZZI
5,1,Z,I,ZZIZZI,IIIIII
5,1,Z,X,ZZIZZI,IXXIII
5,1,Z,Y,ZZIZZI,ZYXZZI
5,1,Z,Z,ZZIZZI,ZZIZZI
5,2,I,X,IIIIII,XIXIXX
5,2,I,Y,IIIIII,XZXIXY
5,2,I,Z,IIIIII,IZIIIZ
5,2,X,I,XIXIXX,IIIIII
5,2,X,X,XIXIXX,XIXIXX
5,2,X,Y,XIXIXX,XZXIXY
5,2,X,Z,XIXIXX,IZIIIZ
5,2,Y,I,XZXIXY,IIIIII
5,2,Y,X,XZXIXY,XIXIXX
5,2,Y,Y,XZXIXY,XZXIXY
5,2,Y,Z,XZXIXY,IZIIIZ
5,2,Z,I,IZIIIZ,IIIIII
5,2,Z,X,IZIIIZ,XIXIXX
5,2,Z,Y,IZIIIZ,XZXIXY
5,2,Z,Z,IZIIIZ,IZIIIZ
5,3,I,X,IIIIII,XIXIXI
5,3,I,Y,IIIIII,YZXZXI
5,3,I,Z,IIIIII,ZZIZII
5,3,X,I,XIXIXI,IIIIII
5,3,X,X,XIXIXI,XIXIXI
5,3,X,Y,XIXIXI,YZXZXI
5,3,X,Z,XIXIXI,ZZIZII
5,3,Y,I,YZXZXI,IIIIII
5,3,Y,X,YZXZXI,XIXIXI
5,3,Y,Y,YZXZXI,YZXZXI
5,3,Y,Z,YZXZXI,ZZIZII
5,3,Z,I,ZZIZII,IIIIII
5,3,Z,X,ZZIZII,XIXIXI
5,3,Z,Y,ZZIZII,YZXZXI
5,3,Z,Z,ZZIZII,ZZIZII
5,4,I,X,IIIIII,XIXXXI
5,4,I,Y,IIIIII,XIYXXI
5,4,I,Z,IIIIII,IIZIII
5,4,X,I,XIXXXI,IIIIII
5,4,X,X,XIXXXI,XIXXXI
5,4,X,Y,XIXXXI,XIYXXI
5,4,X,Z,XIXXXI,IIZIII
5,4,Y,I,XIYXXI,IIIIII
5,4,Y,X,XIYXXI,XIXXXI
5,4,Y,Y,XIYXXI,XIYXXI
5,4,Y,Z,XIYXXI,IIZIII
5,4,Z,I,IIZIII,IIIIII
5,4,Z,X,IIZIII,XIXXXI
5,4,Z,Y,IIZIII,XIYXXI
5,4,Z,Z,IIZIII,IIZIII
5,5,I,X,IIIIII,XXIIXI
5,5,I,Y,IIIIII,XXIIYI
5,5,I,Z,IIIIII,IIIIZI
5,5,X,I,XXIIXI,IIIIII
5,5,X,X,XXIIXI,XXIIXI
5,5,X,Y,XXIIXI,XXIIYI
5,5,X,Z,XXIIXI,IIIIZI
5,5,Y,I,XXIIYI,IIIIII
5,5,Y,X,XXIIYI,XXIIXI
5,5,Y,Y,XXIIYI,XXIIYI
5,5,Y,Z,XXIIYI,IIIIZI
5,5,Z,I,IIIIZI,IIIIII
5,5,Z,X,IIIIZI,XXIIXI
5,5,Z,Y,IIIIZI,XXIIYI
5,5,Z,Z,IIIIZI,IIIIZI
